graph	text	label	dataset_name	task_index	molecule_index	split
C1=CC(=CC=C1OCC(COC(N)=O)O)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1728	train
C2=C(C(C1=CC=CC=C1)(OCCN(C)C)C)C=CC(=C2)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1729	train
C1=C2C(=CC=C1)OC(CCCl)NC2=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1730	train
C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)CC3)CCCN(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1731	train
C1=CC=CC2=C1C(C3=NCCCN23)(C4=CC=CC(=C4)Cl)O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1732	train
C4=C2C1=C(CCC3=C(N1CCC2NC)C=CC=C3)C=C4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1733	train
CN(C)CCC=C2c1ccccc1COc3ccccc23	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1734	train
[C@@H](CN2CCN(C1=CC=CC=CC1=O)CC2)(C3=CC(=C(OC)C=C3)OC)O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1735	train
C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C\C=C\C3=CC=CC=C3)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1736	train
C1=C(C(=CC(=C1[N+](=O)[O-])N)OCC)C(NC3CCN(CC2CCC=CC2)CC3)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1737	train
C1=CC=CC=C1C4(C3CCN(C\C=C\C2=CC=CC=C2)CC3)C(NC(=O)CC4)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1738	train
C1=C(C=CC=C1Br)\C=C\C(NCC)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1739	train
C1=C(C(=C(C=C1\C=C\C(N)=O)OC)OC)OC	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1740	train
C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)N=CC4=CC=CC=C34	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1741	train
C1=CC(=CC3=C1C(C2=CC=C(F)C=C2)(OC3)CCCN(C)C)C#N	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1742	train
C1=CC=CC3=C1C(C2=C(C=CC=C2)C=C3)C(N)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1743	train
C1=C(Cl)C=CC4=C1C3C2=CC=CC=C2CCN3CC(=O)N4C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1744	train
C1=CC=CC(=C1)C(C(CN(C)C)O)C2=CC=C(C=C2)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1745	train
C1=CC(=CC3=C1[N]2C(=CN=C2C)CN=C3C4=CC=CC=C4Cl)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1746	train
[C@@]23(F)C(C1C([C@](O)(C(C1)C)C(=O)CCl)(CC2O)C)CCC4=CC(=O)C=CC34C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1747	train
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(CC)=O)C(CCl)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1748	train
C1=CC(=CC=C1OCC(NCCN(CC)CC)=O)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1749	train
C1=C(Cl)C=CC3=C1C(C2=C(C=CC=C2)N3)CCCN(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1750	train
CN1CCC(CC1)=C3c2ccccc2Oc4ccc(Cl)cc34	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1751	train
C1=C(Cl)C=CC2=C1C(=NC3=C(S2)C=CC=C3)N4CCN(CC4)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1752	train
C1=C(C(=N/OCCN)/CCCCOC)C=CC(=C1)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1753	train
C1=C(Cl)C=CC3=C1C2(OCCN2CC(=O)N3)C4=C(Cl)C=CC=C4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1754	train
C1=C(Cl)C=NC2=C1SC4=C(N2CCCN3CCN(CCO)CC3)C=CC=C4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1755	train
CC4CC3C2CC(F)(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1756	train
C(C(N(C(\C=C\C)=O)CCC)C(N(C)C)=O)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1757	train
C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1758	train
C3=C(C1OC(=NC1=O)NC2CC2)C=CC=C3	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1759	train
C2=C(C1C(CCC1)N)C=CC=C2	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1760	train
C4=C(C2=C3C(=NC(=NCC1CC1)CN2O)C=CC(=C3)Cl)C=CC=C4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1761	train
C1=CC=C3C(=C1OCC2CNCCO2)N(CCC3)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1762	train
C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1763	train
C1=CC=CC3=C1SC2=C(C=CC=C2)C=C3CN(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1764	train
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3O)=C4CCN(C)CC4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1765	train
[C@H](CCOC1=CC=CC2=CC=CC=C12)(C3=CC=CC=C3)N(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1766	train
[C@](OC(=O)CC)([C@@H](CN(C)C)C)(CC1=CC=CC=C1)C2=CC=CC=C2.[H+].[Cl-]	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1767	train
CN2C(Cc1ccccc1N=C2C)c3ccccc3	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1768	train
C1=CC=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1769	train
[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4OC(=N5)C)C)C(COC(C)=O)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1770	train
[C@@H]34CC1=C[NH]C2=CC=CC(=C12)C3C[C@@H](CN4C)CC#N	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1771	train
C1=C(Cl)C=CC2=C1C(=NCC(N2)=O)C3=CC=CC=C3Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1772	train
C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=NOCCNC	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1773	train
C1=CC(=CC=C1C(C[N]2C=CN=C2)O)CCC3=CC=CC=C3	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1774	train
C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1775	train
O(C(C(F)(F)F)F)C(F)F	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1776	train
C1=CC(=C3C2=C1CC5C4C2(C(O3)CCC4)CCN5C)O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1777	train
[C@H]15C3=C(CCC2=C1C=CC=C2)C=CC=C3[C@H]4C[C@](C(C)C)(O)CCN4C5	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1778	train
C4=C(C(C(=O)N1CCCC1)(C2=CC=CC=C2)C(CN3CCOCC3)C)C=CC=C4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1779	train
[C@]134[C@@H]([C@H](CC2=C1C=C(O)C=C2)N(C)CC3)CCCC4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1780	train
C1=C(C=CC=C1OC2CN(C(N)=O)C2)C(F)(F)F	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1781	train
CC13CCCCCC(Cc2ccc(O)cc12)C3N	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1782	train
C1=CC(=C3C2=C1CC5C4C2(C(O3)C(C=C4)OC(C)=O)CCN5CC=C)OC(C)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1783	train
C1=CC=CC2=C1N(C(C3=C(N2C)C=CC=C3)=O)CCN(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1784	train
C1=C(C)C=CC3=C1C2C(CCN(C2)C)N3	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1785	train
C2=C(C1[S](CCC(N1C)=O)(=O)=O)C=CC(=C2Cl)Cl	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1786	train
C1=CC(=CC3=C1C(C2=CC(=C(Cl)C=C2)Cl)CN(C)C3)OC	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1787	train
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CCN(CC)CC	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1788	train
Clc1ccc(cc1)C(OCCN2CCOCC2)c3ccccc3	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1789	train
[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(C)=O)=O)OC(C)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1790	train
[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CCC)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1791	train
[C@]134[C@@H]([C@H](CC2=C1C=C(C)C=C2)N(C)CC3)CCCC4	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1792	train
C3=CC1=C(C(/C2=C(O1)C=CC=C2)=C/CCN(C)C)C=C3OC	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1793	train
[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(C)[C@@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)F	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1794	train
C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCN(C)C	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1795	train
C1=C(C(=CC=C1Cl)N(C(CNCC(C)=C)=O)C)C(C2=CC=CC=C2)=O	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1796	train
C1=CC=CC2=C1C(C(N2CC(N)=O)=O)C3=CC=CC=C3	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1797	train
[H+].C3=C2\C(C1=CC=CC=C1SCC2=CC=C3)=C\CCN(C)C.[Cl-]	Molecules crossing the blood-brain barrier (BBB) typically have molecular weights < 500 Da, LogP values between 2-4, and fewer than 5 hydrogen bond donors. Can this molecule pass brain blood barrier?	Yes	bbbp	0	1798	train
